date,volume,open,close,high,low,symbol
2012-10-09,29949841.0,638.65,635.85,640.49,623.55,AAPL
2012-10-10,18226990.0,639.74,640.91,644.98,637.0,AAPL
2012-10-11,19502871.0,646.5,628.1,647.2,628.1,AAPL
2012-10-12,16429095.0,629.56,629.714,635.38,625.3,AAPL
2012-10-15,15446423.0,632.35,634.76,635.13,623.85,AAPL
2012-10-16,19634688.0,635.37,649.7925,650.3,631.0,AAPL
2012-10-17,13903949.0,648.87,644.6136,652.79,644.0,AAPL
2012-10-18,17022216.0,639.59,632.64,642.06,630.0,AAPL
2012-10-19,26574284.0,631.05,609.84,631.77,609.62,AAPL
2012-10-22,19526056.0,612.42,634.03,635.38,610.76,AAPL
2012-10-23,25255171.0,631.0,613.3554,633.9,611.7,AAPL
2012-10-24,19947254.0,621.44,616.83,626.55,610.64,AAPL
2012-10-25,23440199.0,620.0,609.538,622.0,605.55,AAPL
2012-10-26,36372262.0,609.43,604.0,614.0,591.0,AAPL
2012-10-31,18214353.0,594.88,595.32,601.96,587.7,AAPL
2012-11-01,12908846.0,598.22,596.5399,603.0,594.17,AAPL
2012-11-02,21406152.0,595.89,576.8,596.95,574.75,AAPL
2012-11-05,18903032.0,583.515,584.6211,587.77,577.6,AAPL
2012-11-06,13389863.0,590.23,582.8495,590.74,580.09,AAPL
2012-11-07,28344598.0,573.835,558.0019,574.54,555.75,AAPL
2012-11-08,37719477.0,560.63,537.75,562.23,535.29,AAPL
2012-11-09,33210928.0,540.42,547.06,554.88,533.72,AAPL
2012-11-12,18421497.0,554.15,542.83,554.5,538.65,AAPL
2012-11-13,19043230.0,538.91,542.898,550.48,536.36,AAPL
2012-11-14,17041711.0,545.5,536.88,547.45,536.18,AAPL
2012-11-15,28211055.0,537.53,525.62,539.5,522.62,AAPL
2012-11-16,45246109.0,525.2,527.678,530.0,505.7501,AAPL
2012-11-19,29398995.0,540.7097,565.73,567.5,539.88,AAPL
2012-11-20,22955408.0,571.91,560.9134,571.95,554.58,AAPL
2012-11-21,13329537.0,564.25,561.7,567.37,556.6,AAPL
2012-11-23,9743797.0,567.17,571.5,572.0,562.6,AAPL
2012-11-26,22520633.0,575.9,589.53,590.0,573.71,AAPL
2012-11-27,19046922.0,589.55,584.78,590.42,580.1,AAPL
2012-11-28,18609283.0,577.27,582.94,585.8,572.26,AAPL
2012-11-29,18382075.0,590.215,589.36,594.25,585.25,AAPL
2012-11-30,13974998.0,586.79,585.28,588.4,582.68,AAPL
2012-12-03,13009770.0,593.65,586.19,594.59,585.5,AAPL
2012-12-04,19926056.0,581.8,575.8454,581.8,572.13,AAPL
2012-12-05,37308479.0,568.91,538.7923,569.25,538.77,AAPL
2012-12-06,42041823.0,528.94,547.2445,553.31,518.63,AAPL
2012-12-07,28134542.0,553.4,533.25,555.2,530.0,AAPL
2012-12-10,22517225.0,525.0,529.8209,538.51,521.58,AAPL
2012-12-11,21155129.0,539.77,541.388,549.56,537.37,AAPL
2012-12-12,17396555.0,547.77,539.0,548.0,536.2701,AAPL
2012-12-13,22329461.0,531.15,529.69,537.6399,525.8,AAPL
2012-12-14,36055957.0,514.75,509.794,518.132,505.58,AAPL
2012-12-17,27105146.0,508.93,518.83,520.0,501.23,AAPL
2012-12-18,22345289.0,525.0,533.9,534.9,520.25,AAPL
2012-12-19,16048632.0,531.47,526.31,533.7,525.5,AAPL
2012-12-20,17203114.0,530.0,521.7302,530.2,518.88,AAPL
2012-12-21,21304222.0,512.47,519.33,519.67,510.24,AAPL
2012-12-24,6276711.0,520.35,520.168,524.25,518.71,AAPL
2012-12-26,10801290.0,519.0,512.9995,519.46,511.12,AAPL
2012-12-27,16254240.0,513.54,515.06,516.25,504.66,AAPL
2012-12-28,12652749.0,510.29,509.5892,514.48,508.12,AAPL
2012-12-31,23553255.0,510.53,532.1729,535.4,509.0,AAPL
2013-01-02,20017838.0,553.82,549.03,555.0,541.63,AAPL
2013-01-03,12605850.0,547.88,542.0959,549.67,541.0,AAPL
2013-01-04,21226080.0,536.965,527.0,538.6299,526.13,AAPL
2013-01-07,17291168.0,522.0,523.9,529.3,515.2,AAPL
2013-01-08,16382393.0,529.21,525.31,531.89,521.25,AAPL
2013-01-09,14557137.0,522.5,517.1,525.0054,515.99,AAPL
2013-01-10,21469328.0,528.55,523.51,528.72,515.52,AAPL
2013-01-11,12526963.0,521.0,520.3,525.32,519.02,AAPL
2013-01-14,26220628.0,502.68,501.75,507.5,498.51,AAPL
2013-01-15,31312976.0,498.3,485.92,498.99,483.38,AAPL
2013-01-16,24671435.0,494.64,506.09,509.44,492.5,AAPL
2013-01-17,16201797.0,510.31,502.68,510.75,502.03,AAPL
2013-01-18,16898181.0,498.516,500.0,502.22,496.4,AAPL
2013-01-22,16483739.0,504.56,504.77,507.88,496.63,AAPL
2013-01-23,30767979.0,508.81,514.005,514.99,504.77,AAPL
2013-01-24,52173279.0,460.0,450.5,465.73,450.25,AAPL
2013-01-25,43141719.0,451.69,439.88,456.23,435.0,AAPL
2013-01-28,28054133.0,437.825,449.83,453.21,435.86,AAPL
2013-01-29,20395431.0,458.5,458.27,460.2,452.12,AAPL
2013-01-30,14898331.0,457.0,456.83,462.6,454.5,AAPL
2013-01-31,11404745.0,456.98,455.49,459.28,454.98,AAPL
2013-02-01,19266727.0,459.11,453.62,459.48,448.35,AAPL
2013-02-04,17039822.0,453.91,442.316,455.94,442.0,AAPL
2013-02-05,20476648.0,444.05,457.844,459.74,442.22,AAPL
2013-02-06,21203716.0,456.47,457.35,466.5,452.58,AAPL
2013-02-07,25163582.0,463.25,468.22,470.0,454.12,AAPL
2013-02-08,22612712.0,474.0,474.98,478.81,470.25,AAPL
2013-02-11,18479788.0,476.5,479.93,484.94,473.25,AAPL
2013-02-12,21751816.0,479.51,467.9,482.38,467.744,AAPL
2013-02-13,16971603.0,467.21,467.01,473.64,463.22,AAPL
2013-02-14,12696643.0,464.5199,466.59,471.64,464.02,AAPL
2013-02-15,13997311.0,468.85,460.16,470.16,459.92,AAPL
2013-02-19,15563459.0,461.1,459.99,462.73,453.85,AAPL
2013-02-20,17010698.0,457.69,448.85,457.69,448.8,AAPL
2013-02-21,15970740.0,446.0,446.06,449.17,442.82,AAPL
2013-02-22,11809092.0,449.25,450.81,451.6,446.6,AAPL
2013-02-25,13306352.0,453.85,442.8,455.12,442.57,AAPL
2013-02-26,17910582.0,443.82,448.97,451.54,437.66,AAPL
2013-02-27,20976704.0,448.43,444.57,452.44,440.65,AAPL
2013-02-28,11518391.0,444.05,441.4,447.87,441.4,AAPL
2013-03-01,19730256.0,438.0,430.47,438.1799,429.98,AAPL
2013-03-04,20812057.0,427.8,420.05,428.1999,419.0,AAPL
2013-03-05,22801006.0,421.48,431.144,435.19,420.75,AAPL
2013-03-06,16437467.0,434.51,425.662,435.25,424.43,AAPL
2013-03-07,16731118.0,424.5,430.582,432.01,421.06,AAPL
2013-03-08,13983823.0,429.8,431.72,435.43,428.61,AAPL
2013-03-11,16936908.0,429.7499,437.87,439.01,425.14,AAPL
2013-03-12,16639639.0,435.6,428.43,438.88,427.57,AAPL
2013-03-13,14493456.0,428.45,428.35,434.5,425.36,AAPL
2013-03-14,10852678.0,432.83,432.5,434.64,430.45,AAPL
2013-03-15,22998541.0,437.93,443.66,444.23,437.25,AAPL
2013-03-18,21649870.0,441.45,455.72,457.46,441.2,AAPL
2013-03-19,18813330.0,459.5,454.49,460.97,448.5,AAPL
2013-03-20,11023594.0,457.42,452.08,457.63,449.59,AAPL
2013-03-21,13687630.0,450.22,452.73,457.98,450.1,AAPL
2013-03-22,14110873.0,454.58,461.91,462.1,453.11,AAPL
2013-03-25,17897634.0,464.69,463.58,469.95,461.78,AAPL
2013-03-26,10509289.0,465.44,461.136,465.8399,460.53,AAPL
2013-03-27,11835542.0,456.46,452.08,456.8,450.7301,AAPL
2013-03-28,15820798.0,449.82,442.66,451.819,441.62,AAPL
2013-04-01,13918927.0,441.9,428.91,443.698,427.74,AAPL
2013-04-02,18920462.0,427.6,429.792,438.14,426.4,AAPL
2013-04-03,12971961.0,431.37,431.99,437.28,430.31,AAPL
2013-04-04,12809234.0,433.76,427.72,435.0,425.25,AAPL
2013-04-05,13703354.0,424.5,423.2,424.95,419.68,AAPL
2013-04-08,10752106.0,424.85,426.21,427.5,422.49,AAPL
2013-04-09,10955445.0,426.36,426.98,428.5,422.75,AAPL
2013-04-10,13425964.0,428.1,435.69,437.06,426.01,AAPL
2013-04-11,11736299.0,433.72,434.33,437.99,431.2,AAPL
2013-04-12,8525897.0,434.15,429.8,434.15,429.09,AAPL
2013-04-15,11339314.0,427.0,419.85,427.89,419.55,AAPL
2013-04-16,10920394.0,421.57,426.24,426.61,420.57,AAPL
2013-04-17,33751923.0,420.27,402.8,420.6,398.11,AAPL
2013-04-18,23796309.0,404.99,392.05,405.79,389.742,AAPL
2013-04-19,21759743.0,387.97,390.53,399.6,385.1,AAPL
2013-04-22,15354106.0,392.64,398.67,402.2,391.275,AAPL
2013-04-23,23722707.0,403.99,406.13,408.381,398.81,AAPL
2013-04-24,34636913.0,393.54,405.462,415.25,392.5,AAPL
2013-04-25,13744165.0,411.225,408.38,413.94,407.0,AAPL
2013-04-26,27295570.0,409.81,417.205,418.769,408.25,AAPL
2013-04-29,22868730.0,420.45,430.12,433.617,420.0,AAPL
2013-04-30,24697766.0,435.1,442.78,445.25,432.07,AAPL
2013-05-01,18112671.0,444.46,439.29,444.93,434.39,AAPL
2013-05-02,15072312.0,441.78,445.52,448.59,440.63,AAPL
2013-05-03,12911362.0,451.31,449.98,453.23,449.15,AAPL
2013-05-06,17737166.0,455.71,460.71,462.2,454.31,AAPL
2013-05-07,17276868.0,464.97,458.658,465.75,453.7,AAPL
2013-05-08,16878434.0,459.04,463.84,465.37,455.81,AAPL
2013-05-09,14241068.0,459.81,456.77,463.0,455.58,AAPL
2013-05-10,11958926.0,457.97,452.97,459.71,450.48,AAPL
2013-05-13,11325330.0,451.51,454.74,457.9,451.5,AAPL
2013-05-14,15968420.0,453.85,443.86,455.2,442.15,AAPL
2013-05-15,26486155.0,439.16,428.85,441.0,422.36,AAPL
2013-05-16,21552254.0,423.24,434.578,437.85,418.9,AAPL
2013-05-17,15288547.0,439.05,433.26,440.09,431.01,AAPL
2013-05-20,16127712.0,431.91,442.93,445.8,430.1,AAPL
2013-05-21,16296320.0,438.15,439.66,445.48,434.2,AAPL
2013-05-22,15830694.0,444.05,441.354,448.3499,438.22,AAPL
2013-05-23,12620748.0,435.95,442.14,446.16,435.79,AAPL
2013-05-24,9872377.0,440.85,445.15,445.66,440.36,AAPL
2013-05-28,13790884.0,449.9,441.439,451.11,440.85,AAPL
2013-05-29,11813667.0,440.0,444.95,447.5,439.4,AAPL
2013-05-30,12632664.0,445.65,451.58,454.5,444.51,AAPL
2013-05-31,13725006.0,452.5,449.735,457.1,449.5,AAPL
2013-06-03,13298163.0,450.73,450.72,452.36,442.48,AAPL
2013-06-04,10454503.0,453.22,449.31,454.43,447.39,AAPL
2013-06-05,10378191.0,445.65,445.11,450.72,443.71,AAPL
2013-06-06,14895494.0,445.47,438.46,447.0,434.05,AAPL
2013-06-07,14455098.0,436.5,441.811,443.24,432.77,AAPL
2013-06-10,16084149.0,444.73,438.89,449.079,436.8,AAPL
2013-06-11,10228003.0,435.74,437.6,442.7599,433.32,AAPL
2013-06-12,9479418.0,439.5,432.19,441.25,431.5,AAPL
2013-06-13,10218298.0,432.5,435.965,437.14,428.75,AAPL
2013-06-14,9717273.0,435.4,430.05,436.29,428.5,AAPL
2013-06-17,9265779.0,431.44,432.0,435.7,430.3615,AAPL
2013-06-18,6970064.0,431.56,431.77,434.9,430.21,AAPL
2013-06-19,11108255.0,431.4,423.0,431.66,423.0,AAPL
2013-06-20,12767794.0,419.3,416.838,425.98,415.17,AAPL
2013-06-21,17187478.0,418.49,413.5,420.0,408.1001,AAPL
2013-06-24,17169490.0,407.4,402.54,408.66,398.05,AAPL
2013-06-25,11226398.0,405.7,402.63,407.79,398.83,AAPL
2013-06-26,13140939.0,403.9,398.07,404.79,395.66,AAPL
2013-06-27,12050007.0,399.25,393.78,401.39,393.54,AAPL
2013-06-28,20660631.0,391.36,396.53,400.27,388.87,AAPL
2013-07-01,13969805.0,402.69,409.22,412.27,401.22,AAPL
2013-07-02,16788797.0,409.96,418.49,421.63,409.47,AAPL
2013-07-03,8604594.0,420.86,420.8,422.98,417.45,AAPL
2013-07-05,9788680.0,420.39,417.42,423.29,415.35,AAPL
2013-07-08,10653960.0,420.11,415.05,421.0,410.65,AAPL
2013-07-09,12596034.0,413.6,422.35,423.5,410.38,AAPL
2013-07-10,10050117.0,419.6,420.73,424.8,418.25,AAPL
2013-07-11,11659852.0,422.95,427.288,428.25,421.1701,AAPL
2013-07-12,9986459.0,427.65,426.51,429.79,423.41,AAPL
2013-07-15,8649015.0,425.01,427.44,431.46,424.8,AAPL
2013-07-16,7733481.0,426.52,430.195,430.71,424.17,AAPL
2013-07-17,7109152.0,429.7,430.31,432.22,428.22,AAPL
2013-07-18,7822974.0,433.38,431.758,434.87,430.61,AAPL
2013-07-19,9599245.0,433.1,424.95,433.98,424.35,AAPL
2013-07-22,7428228.0,429.46,426.31,429.75,425.468,AAPL
2013-07-23,13192629.0,426.0,418.99,426.96,418.71,AAPL
2013-07-24,21144832.0,438.93,440.51,444.59,435.26,AAPL
2013-07-25,8202948.0,440.7,438.5,441.4,435.81,AAPL
2013-07-26,7152679.0,435.3,440.99,441.04,434.34,AAPL
2013-07-29,8872900.0,440.8,447.79,449.99,440.2,AAPL
2013-07-30,11050795.0,449.96,453.32,457.15,449.23,AAPL
2013-07-31,11534193.0,454.99,452.53,457.3425,449.43,AAPL
2013-08-01,7365266.0,455.7527,456.676,456.8,453.26,AAPL
2013-08-02,9813618.0,458.01,462.54,462.85,456.66,AAPL
2013-08-05,11387656.0,464.69,469.45,470.67,462.15,AAPL
2013-08-06,11961220.0,468.02,465.25,471.89,462.17,AAPL
2013-08-07,10673424.0,463.8,464.98,467.0,461.77,AAPL
2013-08-08,9142834.0,463.855,461.01,464.1,457.95,AAPL
2013-08-09,9557887.0,458.64,454.45,460.46,453.65,AAPL
2013-08-12,13015470.0,456.86,467.36,468.65,456.63,AAPL
2013-08-13,31497848.0,470.94,489.57,494.66,468.05,AAPL
2013-08-14,27013273.0,497.88,498.5,504.25,493.4,AAPL
2013-08-15,17510501.0,496.42,497.91,502.399,493.75,AAPL
2013-08-16,12939408.0,500.15,502.33,502.94,498.86,AAPL
2013-08-19,18232783.0,504.34,507.74,513.74,504.0,AAPL
2013-08-20,12806249.0,509.71,501.07,510.57,500.82,AAPL
2013-08-21,11995615.0,503.59,502.36,507.15,501.2,AAPL
2013-08-22,8721668.0,504.98,502.96,505.59,498.2,AAPL
2013-08-23,7954603.0,503.27,501.02,503.35,499.35,AAPL
2013-08-26,11820150.0,500.75,502.97,510.2,500.5,AAPL
2013-08-27,15149587.0,498.0,488.59,502.51,486.3,AAPL
2013-08-28,10985954.0,486.0,490.896,495.8,486.0,AAPL
2013-08-29,8559102.0,491.65,491.7,496.5,491.13,AAPL
2013-08-30,9728684.0,492.0,487.216,492.95,486.5,AAPL
2013-09-03,11860738.0,493.1,488.58,500.6,487.35,AAPL
2013-09-04,12322554.0,499.56,498.691,502.24,496.28,AAPL
2013-09-05,8441697.0,500.25,495.27,500.68,493.64,AAPL
2013-09-06,12840179.0,498.44,498.22,499.38,489.95,AAPL
2013-09-09,12167369.0,505.0,506.17,507.92,503.48,AAPL
2013-09-10,26542696.0,506.2,494.64,507.45,489.5,AAPL
2013-09-11,32096208.0,467.0101,467.71,473.69,464.81,AAPL
2013-09-12,14430353.0,468.5,472.69,475.4,466.01,AAPL
2013-09-13,10672634.0,469.3402,464.9,471.8292,464.7,AAPL
2013-09-16,19591095.0,461.0,450.12,461.6099,447.22,AAPL
2013-09-17,14263539.0,447.96,455.32,459.71,447.5,AAPL
2013-09-18,16316472.0,463.18,464.68,466.35,460.66,AAPL
2013-09-19,14447816.0,470.7,472.3,475.83,469.25,AAPL
2013-09-20,24975046.0,478.0,467.41,478.55,466.0,AAPL
2013-09-23,27218075.0,496.1,490.64,496.91,482.6,AAPL
2013-09-24,13012249.0,494.88,489.1,495.47,487.82,AAPL
2013-09-25,11319881.0,489.2,481.53,489.64,481.4301,AAPL
2013-09-26,8472169.0,486.0,486.22,488.56,483.9,AAPL
2013-09-27,8144247.0,483.78,482.75,484.67,480.72,AAPL
2013-09-30,9291344.0,477.25,476.75,481.66,474.411,AAPL
2013-10-01,12638665.0,478.45,487.96,489.14,478.381,AAPL
2013-10-02,10327986.0,485.63,489.56,491.8,483.75,AAPL
2013-10-03,11526929.0,490.51,483.41,492.35,480.7387,AAPL
2013-10-04,9245340.0,483.86,483.03,484.6,478.6,AAPL
2013-10-07,11153301.0,486.56,487.75,492.65,485.35,AAPL
2013-10-08,10389858.0,489.94,480.94,490.64,480.54,AAPL
2013-10-09,10775888.0,484.64,486.588,487.79,478.28,AAPL
2013-10-10,9950070.0,491.32,489.638,492.38,487.04,AAPL
2013-10-11,9562134.0,486.99,492.812,493.84,485.16,AAPL
2013-10-14,9353506.0,489.83,496.04,497.58,489.35,AAPL
2013-10-15,11431229.0,497.505,498.68,502.0,495.52,AAPL
2013-10-16,8967859.0,500.79,501.114,502.53,499.23,AAPL
2013-10-17,9056905.0,499.98,504.5,504.78,499.68,AAPL
2013-10-18,10376510.0,505.99,508.89,509.26,505.71,AAPL
2013-10-21,14218135.0,511.77,521.362,524.3,511.52,AAPL
2013-10-22,19073679.0,526.405,519.8675,528.4496,508.03,AAPL
2013-10-23,10916346.0,519.0,524.96,525.67,519.0,AAPL
2013-10-24,13741585.0,525.0,531.91,532.47,522.45,AAPL
2013-10-25,12064019.0,531.315,525.958,533.23,525.11,AAPL
2013-10-28,19658589.0,529.04,529.876,531.0,523.21,AAPL
2013-10-29,22707445.0,536.27,516.678,539.25,514.54,AAPL
2013-10-30,12648671.0,519.61,524.896,527.52,517.02,AAPL
2013-10-31,9846255.0,525.0,522.702,527.49,521.27,AAPL
2013-11-01,9817472.0,524.02,520.03,524.8,515.84,AAPL
2013-11-04,8736719.0,521.1,526.75,526.82,518.81,AAPL
2013-11-05,9481153.0,524.58,525.449,528.885,523.0,AAPL
2013-11-06,7977736.0,524.15,520.92,524.86,518.2,AAPL
2013-11-07,9379300.0,519.58,512.492,523.19,512.38,AAPL
2013-11-08,9975649.0,514.58,520.56,521.13,512.59,AAPL
2013-11-11,8123329.0,519.99,519.048,521.67,514.41,AAPL
2013-11-12,7302093.0,517.67,520.01,523.92,517.0,AAPL
2013-11-13,7043561.0,518.0,520.634,522.25,516.96,AAPL
2013-11-14,10086441.0,522.81,528.16,529.28,521.87,AAPL
2013-11-15,11354252.0,526.58,524.991,529.09,524.49,AAPL
2013-11-18,8748032.0,524.99,518.629,527.19,518.2,AAPL
2013-11-19,7462101.0,519.03,519.55,523.38,517.97,AAPL
2013-11-20,6935114.0,519.23,515.0,520.42,514.33,AAPL
2013-11-21,9358123.0,517.6,521.136,521.21,513.67,AAPL
2013-11-22,7985076.0,519.52,519.8,522.16,518.53,AAPL
2013-11-25,8192629.0,521.02,523.74,525.87,521.0,AAPL
2013-11-26,14335104.0,524.12,533.4,536.14,524.0,AAPL
2013-11-27,12979943.0,536.3098,545.96,546.0,536.17,AAPL
2013-11-29,11361745.0,549.48,556.07,558.33,547.81,AAPL
2013-12-02,16876555.0,558.0,551.23,564.3299,550.82,AAPL
2013-12-03,16105962.0,558.3,566.322,566.38,557.68,AAPL
2013-12-04,13493238.0,565.5,565.0,569.19,560.82,AAPL
2013-12-05,15985045.0,572.65,567.901,575.1358,566.41,AAPL
2013-12-06,12298336.0,565.79,560.02,566.75,559.57,AAPL
2013-12-09,11446219.0,560.9001,566.43,569.58,560.9001,AAPL
2013-12-10,9938230.0,563.58,565.55,567.88,561.2,AAPL
2013-12-11,12847099.0,567.0,561.36,570.97,559.69,AAPL
2013-12-12,9367474.0,562.1415,560.54,565.34,560.03,AAPL
2013-12-13,11886469.0,562.85,554.43,562.88,553.67,AAPL
2013-12-16,10092636.0,555.02,557.5,562.6389,555.01,AAPL
2013-12-17,8206807.0,555.81,554.99,559.44,553.375,AAPL
2013-12-18,20209232.0,549.7,550.77,551.45,538.8,AAPL
2013-12-19,11462417.0,549.5,544.46,550.0,543.7301,AAPL
2013-12-20,15586205.0,545.43,549.02,551.61,544.8175,AAPL
2013-12-23,17903833.0,568.0,570.09,570.72,562.76,AAPL
2013-12-24,5984105.0,569.89,567.67,571.88,566.03,AAPL
2013-12-26,7285735.0,568.1,563.9,569.5,563.376,AAPL
2013-12-27,8067331.0,563.82,560.09,564.41,559.5,AAPL
2013-12-30,9040807.0,557.46,554.52,560.09,552.321,AAPL
2013-12-31,7974196.0,554.17,561.02,561.28,554.0,AAPL
2014-01-02,8398851.0,555.68,553.13,557.03,552.021,AAPL
2014-01-03,14043410.0,552.86,540.98,553.7,540.43,AAPL
2014-01-06,14765593.0,537.45,543.93,546.8,533.6,AAPL
2014-01-07,11347538.0,544.32,540.0375,545.96,537.925,AAPL
2014-01-08,9240952.0,538.81,543.46,545.56,538.69,AAPL
2014-01-09,9986457.0,546.8,536.519,546.86,535.3501,AAPL
2014-01-10,10902952.0,539.83,532.94,540.8,531.11,AAPL
2014-01-13,13551549.0,529.91,535.73,542.5,529.88,AAPL
2014-01-14,11962053.0,538.22,546.39,546.73,537.66,AAPL
2014-01-15,14067517.0,553.52,557.36,560.2,551.66,AAPL
2014-01-16,8210190.0,554.9,554.25,556.85,551.68,AAPL
2014-01-17,15489441.0,551.48,540.67,552.07,539.9,AAPL
2014-01-21,11750792.0,540.99,549.07,550.07,540.42,AAPL
2014-01-22,13602762.0,550.9147,551.51,557.29,547.81,AAPL
2014-01-23,14425478.0,549.94,556.18,556.5,544.8064,AAPL
2014-01-24,15483491.0,554.0,546.07,555.62,544.75,AAPL
2014-01-27,20602736.0,550.07,550.5,554.8,545.75,AAPL
2014-01-28,38119042.0,508.76,506.5,515.0,502.07,AAPL
2014-01-29,17991828.0,503.95,500.75,507.37,498.62,AAPL
2014-01-30,24251827.0,502.54,499.782,506.5,496.7,AAPL
2014-01-31,16619490.0,495.18,500.6,501.53,493.55,AAPL
2014-02-03,14374396.0,502.61,501.53,507.73,499.3,AAPL
2014-02-04,13467649.0,505.85,508.79,509.46,502.76,AAPL
2014-02-05,11760308.0,506.56,512.59,515.28,506.2519,AAPL
2014-02-06,9213889.0,510.06,512.51,513.5,507.81,AAPL
2014-02-07,13376938.0,521.38,519.68,522.9299,517.38,AAPL
2014-02-10,12350146.0,518.66,528.99,531.99,518.0,AAPL
2014-02-11,10096036.0,530.61,535.96,537.75,529.5,AAPL
2014-02-12,11018133.0,536.95,535.92,539.56,533.24,AAPL
2014-02-13,10994308.0,534.66,544.43,544.85,534.2,AAPL
2014-02-14,9781148.0,542.47,543.99,545.9799,541.21,AAPL
2014-02-18,9329282.0,546.0,545.99,551.19,545.61,AAPL
2014-02-19,11222060.0,544.75,537.37,546.89,534.35,AAPL
2014-02-20,10932729.0,532.99,531.15,537.0,529.0,AAPL
2014-02-21,9965321.0,532.7927,525.25,534.57,524.6,AAPL
2014-02-24,10337590.0,523.15,527.55,529.9199,522.42,AAPL
2014-02-25,8320966.0,529.38,522.06,529.565,521.0,AAPL
2014-02-26,9875898.0,523.61,517.35,525.0,515.6,AAPL
2014-02-27,10793903.0,517.14,527.67,528.78,516.05,AAPL
2014-02-28,13296379.0,529.08,526.24,532.75,522.12,AAPL
2014-03-03,8530642.0,523.42,527.76,530.65,522.81,AAPL
2014-03-04,9269160.0,531.0,531.24,532.64,527.77,AAPL
2014-03-05,7152203.0,530.92,532.36,534.75,529.13,AAPL
2014-03-06,6631775.0,532.79,530.75,534.4399,528.1,AAPL
2014-03-07,7906063.0,531.09,530.44,531.98,526.05,AAPL
2014-03-10,6259490.0,528.36,530.92,533.33,528.3391,AAPL
2014-03-11,10028407.0,535.45,536.09,538.74,532.59,AAPL
2014-03-12,7170760.0,534.51,536.61,537.35,532.0,AAPL
2014-03-13,9205087.0,537.44,530.65,539.66,529.16,AAPL
2014-03-14,8471356.0,528.79,524.69,530.89,523.0,AAPL
2014-03-17,7126582.0,527.7,526.74,529.97,525.85,AAPL
2014-03-18,7487409.0,525.9,531.4,531.97,525.2001,AAPL
2014-03-19,8026951.0,532.26,531.26,536.24,529.0,AAPL
2014-03-20,7442791.0,529.89,528.7,532.67,527.35,AAPL
2014-03-21,13373167.0,531.93,532.87,533.75,526.33,AAPL
2014-03-24,12703553.0,538.42,539.19,540.5,535.06,AAPL
2014-03-25,10035538.0,541.5,544.99,545.75,539.59,AAPL
2014-03-26,10706014.0,546.52,539.78,549.0,538.86,AAPL
2014-03-27,7929658.0,540.015,537.46,541.5,535.1201,AAPL
2014-03-28,7163009.0,538.32,536.86,538.9399,534.25,AAPL
2014-03-31,6023884.0,539.23,536.74,540.81,535.93,AAPL
2014-04-01,7169955.0,537.76,541.65,541.87,536.77,AAPL
2014-04-02,6443553.0,542.38,542.55,543.48,540.26,AAPL
2014-04-03,5806846.0,541.39,538.79,542.5,537.64,AAPL
2014-04-04,9830355.0,539.81,531.82,540.0,530.58,AAPL
2014-04-07,10351790.0,528.02,523.47,530.9,521.89,AAPL
2014-04-08,8710225.0,525.19,523.44,526.12,518.7001,AAPL
2014-04-09,7363246.0,522.64,530.32,530.49,522.02,AAPL
2014-04-10,8558974.0,530.68,523.48,532.24,523.17,AAPL
2014-04-11,9710716.0,519.0,519.61,522.83,517.14,AAPL
2014-04-14,7349286.0,521.9,521.68,522.16,517.21,AAPL
2014-04-15,9517511.0,520.27,517.9599,521.64,511.33,AAPL
2014-04-16,7676138.0,518.05,519.01,521.09,514.1354,AAPL
2014-04-17,10158103.0,520.0,524.94,527.76,519.2,AAPL
2014-04-21,6524100.0,525.34,531.17,532.14,523.96,AAPL
2014-04-22,7237779.0,528.31,531.699,531.826,526.501,AAPL
2014-04-23,14072904.0,529.06,524.75,531.13,524.45,AAPL
2014-04-24,27138063.0,568.21,567.77,570.0,560.73,AAPL
2014-04-25,13938377.0,564.53,571.94,571.99,563.96,AAPL
2014-04-28,23910188.0,572.8,594.09,595.75,572.55,AAPL
2014-04-29,12049239.0,593.74,592.33,595.98,589.51,AAPL
2014-04-30,16317269.0,592.64,590.09,599.43,589.8,AAPL
2014-05-01,8721774.0,592.0,591.48,594.8,586.36,AAPL
2014-05-02,6839796.0,592.34,592.58,594.2,589.71,AAPL
2014-05-05,10252203.0,590.14,600.96,601.0,590.0,AAPL
2014-05-06,13377336.0,601.8,594.41,604.4099,594.41,AAPL
2014-05-07,10102284.0,595.25,592.33,597.29,587.73,AAPL
2014-05-08,8224909.0,588.25,587.99,594.41,586.4,AAPL
2014-05-09,10414214.0,584.54,585.5425,586.25,580.33,AAPL
2014-05-12,7617809.0,587.49,592.83,593.66,587.4,AAPL
2014-05-13,5704942.0,592.0,593.76,594.54,590.7,AAPL
2014-05-14,5942978.0,592.43,593.87,597.4,591.74,AAPL
2014-05-15,8244533.0,594.7,588.82,596.6,588.04,AAPL
2014-05-16,9870258.0,588.63,597.51,597.53,585.4,AAPL
2014-05-19,11348432.0,597.85,604.59,607.33,597.33,AAPL
2014-05-20,8336998.0,604.51,604.71,606.4,600.73,AAPL
2014-05-21,7035702.0,603.83,606.31,606.7,602.06,AAPL
2014-05-22,7174129.0,606.6,607.27,609.85,604.1,AAPL
2014-05-23,8293212.0,607.25,614.13,614.7293,606.47,AAPL
2014-05-27,12459482.0,615.88,625.63,625.86,615.63,AAPL
2014-05-28,11274555.0,626.02,624.01,629.83,623.78,AAPL
